"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @MCHammer: https://t.co/nvK4aJo6X2 @Iam360WISE",FALSE,0,NA,2016-10-18 19:49:17,FALSE,NA,"788467003807764480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mutters_refugia",643,TRUE,FALSE,NA,NA
"2","RT @ChrisBoese: Donald Trump freaked out when a reporter questioned his claim to own the Empire State Building https://t.co/wA5mZO8b3u via…",FALSE,0,NA,2016-10-18 19:49:17,FALSE,NA,"788467003526963201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Plantflowes",3,TRUE,FALSE,NA,NA
"3","Former PEOPLE Writer Natasha Stoynoff Speaks After Trump Controversy: 'We Cannot Be Silent Anymore' https://t.co/TE4rMyR8Pb via @people",FALSE,0,NA,2016-10-18 19:49:17,FALSE,NA,"788467002851688448",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","Msiclvr58",0,FALSE,FALSE,NA,NA
"4","RT @JovenEuropeo: Madre mía Donald Trump y sus escándalos. https://t.co/OJzF6yFXc9",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788467002209890304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DLuque17",447,TRUE,FALSE,NA,NA
"5","RT @jameskarst: So I missed the Lee Harvey Oswald Conference in Kenner. But @campbellnyt did not. https://t.co/RKMVXKrPoa",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788467001182289923",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jenlarino",2,TRUE,FALSE,NA,NA
"6","RT @kurteichenwald: Remember USFL? Trump Taj? Trump Hotels/Resort? Atlantic City? Trump Shutle? Trump destroyed all, along w/ many lives ht…",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788467000641138688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coleyhall",1155,TRUE,FALSE,NA,NA
"7","RT @fanfiction_txt: Donald Trump begins to panic after trapping a wasp under a cup",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788467000251183108",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lavenderpotatoy",339,TRUE,FALSE,NA,NA
"8","RT @Slate: Donald Trump is a walking, talking trigger: https://t.co/bQbaGt5Gam https://t.co/Nmfm16dKyN",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466999529701377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skmukisa",19,TRUE,FALSE,NA,NA
"9","RT @kylegriffin1: 50+ retired general &amp; flag officers sign letter denouncing Trump, say he's unfit b/c of his attitudes toward women: https…",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466998862761984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","imphern",1229,TRUE,FALSE,NA,NA
"10","RT @TwitterMoments: Donald Trump is using a new slogan: #DrainTheSwamp. https://t.co/mgiYn2a67p",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466998774603776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iamthemimi65",371,TRUE,FALSE,NA,NA
"11","RT @icecube: I will never endorse a mothafucka like Donald Trump! EVER!!!",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466998665703424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DumbDraper",39917,TRUE,FALSE,NA,NA
"12","RT @WSJecon: Contrary to Trump's economic plan, spending less on regulation doesn't automatically add to GDP, @Greg_Ip says https://t.co/p3…",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466998510493696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Capitalics",7,TRUE,FALSE,NA,NA
"13","Donald Trump might be 'afraid' of this Arabic sign in crucial swing state https://t.co/D0rRVSixKd",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466998472679424",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DailyNewsPick",0,FALSE,FALSE,NA,NA
"14","⚡️ “Donald Trump vows to 'drain the swamp' in D.C. if elected”

https://t.co/8TFKT7gIx7",FALSE,0,NA,2016-10-18 19:49:16,FALSE,NA,"788466998430883840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RayLong",2,FALSE,FALSE,NA,NA
"15","RT @MCHammer: https://t.co/nvK4aJo6X2 @Iam360WISE",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466997877100544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NooneFarah",643,TRUE,FALSE,NA,NA
"16","RT @kurteichenwald: Six friends/colleagues/social worker have come forward to confirm People magazine's writers story of Trump assault. htt…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466997533245440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrisMClark19",2088,TRUE,FALSE,NA,NA
"17","@patrioticpepe @realDonaldTrump https://t.co/WbZht76Vdf",FALSE,0,"patrioticpepe",2016-10-18 19:49:15,FALSE,"788193778293026816","788466997088530432","562054562","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnnyKay_",0,FALSE,FALSE,NA,NA
"18","RT @kurteichenwald: Six friends/colleagues/social worker have come forward to confirm People magazine's writers story of Trump assault. htt…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466996564271104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cool_rhonda",2088,TRUE,FALSE,NA,NA
"19","Donald Trump a ugly ass pale faced DEMON",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466996258144257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHAVISCHANDLER",0,FALSE,FALSE,NA,NA
"20","Analysis: Journalists shower Hillary Clinton, Donald Trump with campaign cash https://t.co/gwCikufcjN via @Publici",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466996111405056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WJXTvic",0,FALSE,FALSE,NA,NA
"21","RT @nytimes: Here's the letter The New York Times sent to Donald Trump after his accusation that he'd been libeled. https://t.co/BpPImadesl",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466995826200576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kasha_2016",825,TRUE,FALSE,NA,NA
"22","RT @SPINmagazine: Surprise: Michael Moore made a movie about Donald Trump that’s out tonight. https://t.co/XEodNyFXPY https://t.co/ZzniOnhy…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466995440254976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OutSideDBox1",34,TRUE,FALSE,NA,NA
"23","RT @jephjacques: Dilbert update: Scott Adams thinks Donald Trump may very well be a rapist but it’s ok because he’s a billionaire",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466995289214976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pappabosley",17,TRUE,FALSE,NA,NA
"24","RT @KellyannePolls: A NeverTrump publication challenges NeverTrumpers 2 get on board; the missing 4-5%  for victory. The Case for Trump htt…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466995201093632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","strawn_04",2882,TRUE,FALSE,NA,NA
"25","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466995033284608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylorSchmiedl",66478,TRUE,FALSE,NA,NA
"26","RT @Alderman_Pawar: If you're trying to repair relations with minority communities, endorsing such a man is an odd way to do it. https://t.…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466994882293760",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","POLSChicago",19,TRUE,FALSE,NA,NA
"27","RT @Eightinchgoat: Target pulled it's clown Halloween masks from the shelves. Hillary Clinton &amp; Donald Trump masks are still available if y…",FALSE,0,NA,2016-10-18 19:49:15,FALSE,NA,"788466994647400448",NA,"<a href=""http://favstar.fm"" rel=""nofollow"">Favstar.FM</a>","skadel68",16,TRUE,FALSE,NA,NA
"28","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 19:49:14,FALSE,NA,"788466992994922496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pendomg",66478,TRUE,FALSE,NA,NA
"29","Donald Trump May Actually Be Planning To Lose The Election: Forget the White House, this is what he really wants https://t.co/5lF5hbVfKT",FALSE,0,NA,2016-10-18 19:49:14,FALSE,NA,"788466992009228288",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","prabhu110",0,FALSE,FALSE,NA,NA
"30","Donald Trump Asks For Drug Test Ahead of Final Presidential Debate | The View https://t.co/aZUhWYU1T4",FALSE,0,NA,2016-10-18 19:49:14,FALSE,NA,"788466991904415744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Calikhaug",0,FALSE,FALSE,NA,NA
"31","RT @GideonResnick: Six people are now corroborating the story Natasha Stoynoff wrote in People about Trump. https://t.co/3wTKxiOa1r",FALSE,0,NA,2016-10-18 19:49:14,FALSE,NA,"788466990365052928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tarkloon",958,TRUE,FALSE,NA,NA
"32","A people's history of Donald Trump https://t.co/ne5uLb1vCL",FALSE,0,NA,2016-10-18 19:49:14,FALSE,NA,"788466990008512512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LakerFan443224",0,FALSE,FALSE,NA,NA
