"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http‚Ä¶",FALSE,0,NA,2016-10-18 19:07:27,FALSE,NA,"788456475521904640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlyRockEZMoney",66957,TRUE,FALSE,NA,NA
"2","RT @kurteichenwald: Over last decade, Trump run a sham, tricking ppl into believing they were buying Trump apartments when they werent. htt‚Ä¶",FALSE,0,NA,2016-10-18 19:07:27,FALSE,NA,"788456475421061120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onevoice2",1027,TRUE,FALSE,NA,NA
"3","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http‚Ä¶",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456474053869569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aiskeenan",66957,TRUE,FALSE,NA,NA
"4","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http‚Ä¶",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456473474904064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bearymayi",66957,TRUE,FALSE,NA,NA
"5","People Magazine Corroborates Trump Attack Story: Donald Trump's response to the tsunami of women‚Ä¶ https://t.co/hXB2NAoC7h | @motherjones",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456473042964480",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ElPasoDailyNews",0,FALSE,FALSE,NA,NA
"6","RT @people: PEOPLE reveals 6 witnesses who corroborate Natasha Stoynoff‚Äôs story of being attacked by Donald Trump https://t.co/HkDSOPrEE6 h‚Ä¶",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456472514560001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cblazina",3129,TRUE,FALSE,NA,NA
"7","RT @FortuneMagazine: Donald Trump‚Äôs email servers are very unsecure https://t.co/YZOOCNjyFf https://t.co/S6VYHDzfmJ",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456471830888448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NetDirXions",13,TRUE,FALSE,NA,NA
"8","LIVE Stream: Donald Trump Rally in Colorado Spings, CO 10/18/16 https://t.co/lo8LWSTVbZ via @YouTube",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456471507898368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delta1army",1,FALSE,FALSE,NA,NA
"9","FBI director says @realDonaldTrump wrong https://t.co/cFfZeErxl0 via @PolitiFact",FALSE,0,NA,2016-10-18 19:07:26,FALSE,NA,"788456470903914496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zitto_zitto",0,FALSE,FALSE,NA,NA
"10","https://t.co/D7yd7juGbC Sexist? Not my Donald: Wife Melania defends ‚Äòegged on‚Äô Trump over sexism row‚Ä¶ https://t.co/IGwZ3Ewv87",FALSE,0,NA,2016-10-18 19:07:25,TRUE,NA,"788456470316670976",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","AnglosearchNews",0,FALSE,FALSE,NA,NA
"11","RT @nmeyersohn: Donald Trump Jr. is appearing today in Colorado at a local restaurant. Problem is that no one told the restaurant. Here's t‚Ä¶",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456470002094080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jennloves_W",1660,TRUE,FALSE,NA,NA
"12","RT @prioritiesUSA: Judy Shepard: ""I know what can happen as the result of hate, and Donald Trump should never be our president."" https://t.‚Ä¶",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456469486153728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkgart",230,TRUE,FALSE,NA,NA
"13","RT @tragicgay: Whenever I see news about how SNL or John Oliver or John Stewart ""destroyed"" Donald Trump my mind instinctively goes to this‚Ä¶",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456468932460544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tro_pen",7528,TRUE,FALSE,NA,NA
"14","""[Donald Trump should] stop whining and go try to make his case to get votes."" - POTUS Barack Obama",FALSE,1,NA,2016-10-18 19:07:25,FALSE,NA,"788456468928425985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bdgwrn",0,FALSE,FALSE,NA,NA
"15","RT @Shannonsloan_: 'A person who is very flat chested is hard to be 10' aw thanks Donald trump ya fat ginger prick no ma fault you've got b‚Ä¶",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456468756303873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Littlebitofnx",4698,TRUE,FALSE,NA,NA
"16","@FoxBusiness Voters are very concern on what exactly is Vladimir Putin &amp; Donald Trump's relationship. What entangle‚Ä¶ https://t.co/ajFCrIFjAJ",FALSE,0,"conservatismtlk",2016-10-18 19:07:25,TRUE,"788456332756156417","788456468576174080","707648309230436353","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","conservatismtlk",0,FALSE,FALSE,NA,NA
"17","Dude.. ~ A Befuddled Donald Trump Claims Hillary Clinton Has a ‚ÄòHighly Overrated Intellect‚Äô https://t.co/M1za3PNIPV",FALSE,1,NA,2016-10-18 19:07:25,FALSE,NA,"788456467846225921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mistress_Jan",1,FALSE,FALSE,NA,NA
"18","businessinsider: Mark Cuban is coming back to troll Donald Trump at the third debate https://t.co/5kJsFBQRfH https://t.co/OJEAUbujA8",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456467364012032",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RobinJones98",0,FALSE,FALSE,NA,NA
"19","Ì†ΩÌ∏≥ RT @verge: Michael Moore is screening a surprise Donald Trump film tonight in NYC https://t.co/g2fwLJG7XV https://t.co/g81mUEqOEJ",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456466629951488",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kboogie201",0,FALSE,FALSE,NA,NA
"20","RT @Slate: Donald Trump sings the Muppets‚Äô ‚ÄúMahna Mahna‚Äù at the presidential debate: https://t.co/DAeiblMjfN https://t.co/TGPjGB2FjQ",FALSE,0,NA,2016-10-18 19:07:25,FALSE,NA,"788456466156032001",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jdanaher",16,TRUE,FALSE,NA,NA
"21","RT @nytimes: What our sons are learning from Donald Trump https://t.co/2IlGuw26oX https://t.co/XwvnCAs4E5",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456465954516993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","russelltim151",206,TRUE,FALSE,NA,NA
"22","RT @kurteichenwald: Six friends/colleagues/social worker have come forward to confirm People magazine's writers story of Trump assault. htt‚Ä¶",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456465900064769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carlos_marina1",2088,TRUE,FALSE,NA,NA
"23","@ggrutt Forward by Donald Trump.",FALSE,1,"ggrutt",2016-10-18 19:07:24,FALSE,"788446447473717248","788456464851537920","787097510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusanAshline",0,FALSE,FALSE,NA,NA
"24","RT @SethMacFarlane: https://t.co/1gRr61Gf96",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456463484063744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashlancousteau",1882,TRUE,FALSE,NA,NA
"25","Khloe Kardashian DGAF about Donald Trump calling her a 'piglet' https://t.co/EDLwk9BVvt @mashable https://t.co/PklrySVWx9",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456463429623810",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","joseprodrigo",0,FALSE,FALSE,NA,NA
"26","Retired Military Brass Decry Trump, Citing Attitude Toward Women https://t.co/Th2yXhg77S https://t.co/uM07xq0qKE",FALSE,6,NA,2016-10-18 19:07:24,FALSE,NA,"788456463039467520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jmurray20",4,FALSE,FALSE,NA,NA
"27","RT @LDVisuals: Nicki Minaj throwing shots at Donald Trump's wifeÌ†ΩÌ±ÄÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/YAHPiAfNIp",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456463014461440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slim_brooks",2581,TRUE,FALSE,NA,NA
"28","RT @dcexaminer: WATCH LIVE: Donald Trump rallies supporters in Colorado where he trails Hillary Clinton https://t.co/7WCFPk1gGc https://t.c‚Ä¶",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456462615846913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Snikk",5,TRUE,FALSE,NA,NA
"29","People Magazine against Donald Trump! https://t.co/jrUfGWRRpy",FALSE,0,NA,2016-10-18 19:07:24,FALSE,NA,"788456462452305920",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","ruben1421",0,FALSE,FALSE,NA,NA
"30","RT @Jemima_Khan: My Trump Groper Halloween costume now on ebay. Money to Syrian refugees because that‚Äôs what Donald would want. RT x
https:‚Ä¶",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456461546455040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DameSparkula",1773,TRUE,FALSE,NA,NA
"31","LIVE Stream: Donald Trump Rally in Colorado Spings, CO 10/18/16 https://t.co/IAq1fpEUzI via @YouTube",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456460522967040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TessAlden",0,FALSE,FALSE,NA,NA
"32","RT @dcexaminer: NEW: Democrat activist fired for bragging about staging violence at Donald Trump rallies, report claims https://t.co/zoWWa6‚Ä¶",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456460372045825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyPlace4U",43,TRUE,FALSE,NA,NA
"33","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http‚Ä¶",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456459424010241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FarrahSalama",66957,TRUE,FALSE,NA,NA
"34","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http‚Ä¶",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456459289948160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gultpp",66957,TRUE,FALSE,NA,NA
"35","Khloe Kardashian DGAF about Donald Trump calling her a 'piglet' https://t.co/7HskRhTPPU https://t.co/9ADT94YEB9",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456459143028736",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","sangamangre",0,FALSE,FALSE,NA,NA
"36","RT @kurteichenwald: Six friends/colleagues/social worker have come forward to confirm People magazine's writers story of Trump assault. htt‚Ä¶",FALSE,0,NA,2016-10-18 19:07:23,FALSE,NA,"788456458891386882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chowningm",2088,TRUE,FALSE,NA,NA
"37","RT @FPMediaDept: Senate Intel Chair Caught Between Russian Hacking &amp; Donald Trump, writes FP's @mollymotoole: https://t.co/rEopklnUlo",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456457637236736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RochfordJ",6,TRUE,FALSE,NA,NA
"38","RT @tragicgay: Whenever I see news about how SNL or John Oliver or John Stewart ""destroyed"" Donald Trump my mind instinctively goes to this‚Ä¶",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456457498796034",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nesl0n",7528,TRUE,FALSE,NA,NA
"39","RT @KatyTurNBC: 6 Witnesses Corroborate Natasha Stoynoff's Trump Attack Story https://t.co/WaD4WngZvT",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456457356374017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jallton14uc",921,TRUE,FALSE,NA,NA
"40","Donald Trump's Lashes Out as He Loses 12 Points in Nationwide Poll https://t.co/PjaY1vuHBN",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456457238872065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanNeeah1",0,FALSE,FALSE,NA,NA
"41","Donald Trump‚Äôs ""Candid Camera"" cameo is much creepier in retrospect https://t.co/btqF6N12Wr https://t.co/ySRSFWBObN",FALSE,2,NA,2016-10-18 19:07:22,FALSE,NA,"788456456022614017",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","HuffPostWeird",3,FALSE,FALSE,NA,NA
"42","RT @TIME: Colleagues corroborate 'People' writer Natasha Stoynoff's story about Donald Trump https://t.co/J0C94FyxEL",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456455892561920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abbie_Nonamous",106,TRUE,FALSE,NA,NA
"43","RT @kurteichenwald: My latest piece in @Newsweek: The many victims of Donald Trump. https://t.co/OlGpNiGHqh",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456455787642880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsg1176",1232,TRUE,FALSE,NA,NA
"44","RT @nytimes: Here's the letter The New York Times sent to Donald Trump after his accusation that he'd been libeled. https://t.co/BpPImadesl",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456455754149890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurenCruel",825,TRUE,FALSE,NA,NA
"45","I liked a @YouTube video https://t.co/hj6HngA82O O que Vladimir Putin pensa sobre Donald Trump e as Elei√ß√µes Americanas? (Legendado",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456455351504896",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","torres_w13",0,FALSE,FALSE,NA,NA
"46","@MarkHalperin  Source: Trump's bullsh*t: Why his supporters don't care that he's lying
Jeff Hancock@CNNTech 10/17/16
https://t.co/R3NG6RFzVq",FALSE,0,"MarkHalperin",2016-10-18 19:07:22,FALSE,NA,"788456455036739585","184136149","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jon_Eich",0,FALSE,FALSE,NA,NA
"47","RT @TheLastRefuge2: Donald Trump Rally, Colorado Springs Colorado ‚Äì 3:00pm Live¬†Stream‚Ä¶ https://t.co/K0JAA2njRm https://t.co/dx8BV0OWkq",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456454466465796",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalalod",182,TRUE,FALSE,NA,NA
"48","Khloe Kardashian DGAF about Donald Trump calling her a 'piglet' https://t.co/VNN9yuYqdp #tech https://t.co/5yitlhx29K",FALSE,0,NA,2016-10-18 19:07:22,FALSE,NA,"788456453791035392",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","okemini",0,FALSE,FALSE,NA,NA
