"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @WalshFreedom: In the words of Donald Trump we need to DRAIN THE SWAMP! https://t.co/hBOZrt15sa",FALSE,0,NA,2016-10-18 21:52:18,FALSE,NA,"788497963710492672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoeyBarrios",195,TRUE,FALSE,NA,NA
"2","RT @xeni: October Surprise! Filmmaker @MMFlint quietly made a Donald Trump movie. ""Michael Moore in TrumpLand"" opens this week https://t.co…",FALSE,0,NA,2016-10-18 21:52:18,FALSE,NA,"788497961772810244",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","recorsino",23,TRUE,FALSE,NA,NA
"3","RT @GriffKohout: donald trump could literally end the planet,,, maybe mother earth will sense that, and send some bats or bees or wind or l…",FALSE,0,NA,2016-10-18 21:52:18,FALSE,NA,"788497961634271232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dudeluvgun",1,TRUE,FALSE,NA,NA
"4","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 21:52:18,FALSE,NA,"788497961030455296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gayeggos",65815,TRUE,FALSE,NA,NA
"5","My strange encounter with Donald Trump when I was a reporter covering 'The Apprentice' https://t.co/zfdw6VHdzu",FALSE,0,NA,2016-10-18 21:52:17,FALSE,NA,"788497960224952321",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","EloisUnglesbee2",0,FALSE,FALSE,NA,NA
"6","RT @jon_bois: this halloween i’m going as donald trump. that means i will have to dress like a EXTREMELY FULL-OF-CRAP BOZO!!!! this is an a…",FALSE,0,NA,2016-10-18 21:52:17,FALSE,NA,"788497959805681664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HybridEidolon",31,TRUE,FALSE,NA,NA
"7","RT @RycalGroup1: Rycal CEO @simoncalton spoke with @Forbes about the impact of a #Trump victory on the commercial real estate sector: https…",FALSE,0,NA,2016-10-18 21:52:17,FALSE,NA,"788497959700795392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SKS_Guernsey",44,TRUE,FALSE,NA,NA
"8","Donald Trump's Email Servers are Horribly Insecure — https://t.co/7XTYCXNJCc",FALSE,0,NA,2016-10-18 21:52:17,FALSE,NA,"788497959692410880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MorenoVJavier",0,FALSE,FALSE,NA,NA
"9","RT @TelegraphNews: White Catholic vote turns on Donald Trump, handing Hillary Clinton further opportunity to steal traditional… https://t.c…",FALSE,0,NA,2016-10-18 21:52:17,FALSE,NA,"788497959243616256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snowbirdie",9,TRUE,FALSE,NA,NA
"10","RT @HowardKainer: ""Woo"" — Michael Moore to release surprise Trump documentary | Film | The Guardian @HFA #Unfit #StrongerTogether  https://…",FALSE,0,NA,2016-10-18 21:52:17,FALSE,NA,"788497957880496130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristiEveland",7,TRUE,FALSE,NA,NA
"11","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 21:52:16,FALSE,NA,"788497956018139136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrYardBug",65815,TRUE,FALSE,NA,NA
"12","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 21:52:16,FALSE,NA,"788497955875610624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karismaxo",65815,TRUE,FALSE,NA,NA
